30000712	RYC-19	20000104	92546748794072304	27732809149091200	-117853503647780000	-0.8838926563
30000713	X2-ZA5	20000104	96923156947486880	28544283901428400	-119829591962352000	-0.9005847974
30000714	28Y9-P	20000104	79662300736670096	30432714683357600	-108956066803399008	-0.6852190088
30000715	Q4C-S5	20000105	105496643199412000	17307909188775700	-132111265621926000	-0.6792392417
30000716	B-1UJC	20000105	112472858956850000	30730529204509900	-140011160642951008	-0.5307990849
30000717	Q-NA5H	20000105	102338238953030000	15270034492229900	-128548235800126000	-0.717675114
30000718	4-CM8I	20000105	111992678751484000	20866673600541800	-140496137501100992	-0.5093496518
30000719	ZDB-HT	20000105	110947501462647008	18040581271091100	-135079319283832992	-0.5843460873
30000720	1QZ-Y9	20000105	116935709847006000	17910887450409700	-139667243617668992	-0.4383996132
30000721	HJ-BCH	20000106	33370582087162300	-12674196855072300	-138717123911727008	-0.0283579963
30000722	QPTT-F	20000106	32895971000944500	-25210536333993200	-137365174225560000	-0.0161742008
30000723	9M-M0P	20000106	32856843707891000	-33429625758106700	-137138451480424000	-0.0109968856
30000724	9BC-EB	20000106	29661077807268300	-25897737697843900	-142026122440328000	-0.0249626527
30000725	WFFE-4	20000106	31337228218414100	-10060828001217600	-135408434369919008	-0.0224903286
30000726	71-UTX	20000106	34703771860493800	-6211954120191200	-135028336461427008	-0.0292272637
30000727	PU-UMM	20000106	25584370299963400	-20923271017640900	-132643635169999008	-0.0139167036
30000728	6-KPAB	20000106	25760943383441400	-14053723757799000	-128284728911939008	-0.0105409832
30000729	Y5-E1U	20000106	38115159051916896	-8832273482175170	-135514166711230000	-0.0335375956
30000730	4-43BW	20000107	66746519945713800	27739697250409700	-138712533250756992	-0.3508743357
30000731	8CN-CH	20000107	66879075284280304	27456209071178800	-143313199611835008	-0.3207357971
30000732	V-F6DQ	20000107	61306634392379696	23305829506464800	-135802848667418000	-0.2899610659
30000733	3S-6VU	20000107	54439810998407800	30039752566361500	-135344635952162000	-0.2074316941
30000734	1-7HVI	20000107	66867495636102400	25488792762375500	-132472942031866000	-0.4027144677
30000735	OX-S7P	20000107	68672236054901904	28390491652556600	-129814787419583008	-0.4607038722
30000736	KDG-TA	20000108	149662289868225984	31770183498444000	-126691033836190000	-0.1791473727
30000737	KD-KPR	20000108	124479968414611008	48688530759194800	-119221836991472000	-0.4157180459
30000738	PT-21C	20000108	162859116227086016	29297330991139300	-119955187741200992	-0.1767231245
30000739	Z182-R	20000108	146668502019711008	30236121180778200	-124497212820971008	-0.215549698
30000740	EKPB-3	20000108	146173975998464992	34554936689739000	-117907679333715008	-0.3553323237
30000741	5M2-KP	20000108	133537622273032000	42612553425903400	-119624947060104992	-0.4001293978
30000742	TK-DLH	20000108	156152160397871008	32549774187889200	-116291612142338000	-0.308995356
30000743	C8H5-X	20000109	161645283641760992	-11591437351557100	-127205673427404000	-0.1492839802
30000744	O-7LAI	20000109	156665034349871008	-4767417248796550	-113303099139924000	-0.0815947082
30000745	7L3-JS	20000109	158766203465304000	-12312295917747400	-119175349191000992	-0.1195386874
30000746	WF4C-8	20000109	153316750356383008	-15987872487494400	-124105373413723008	-0.171277102
30000747	TZN-2V	20000109	154235220985414016	-9165276508096500	-129230802361772000	-0.1526766545
30000748	8EF-58	20000109	147607424632376000	-18880263294495200	-137543768597843008	-0.2797526549
30000749	4DS-OI	20000109	158370832780552000	-13371014801884000	-133594255140184992	-0.200635324
30000750	XQP-9C	20000110	164549229898809984	-10246594505979300	-131475679768122000	-0.1550186335
30000751	W-6GBI	20000110	177554925849340000	-15904811638169100	-137870014520938000	-0.1977724145
30000752	XKH-6O	20000110	181596826361225984	-7995218162146541	-141219519747852992	-0.1452237129
30000753	S0U-MO	20000110	181408241415656000	-18239777378027400	-147381334574571008	-0.254662271
30000754	F39H-1	20000110	181083216725988960	-8829393243175590	-145184379550187008	-0.169612912
30000755	V-QXXK	20000110	178607643887427008	-17200539664637500	-142910089542892992	-0.232103941
30000756	2-Q4YG	20000111	161629569455622016	-3278462839266580	-129556062469816000	-0.1103811281
30000757	2JT-3Q	20000111	157420565938086016	1445961155903710	-131293642400188000	-0.102109381
30000758	I3CR-F	20000111	149895913318716000	-3337336106166010	-141821941018270000	-0.1598307559
30000759	7-JT09	20000111	154421849014318016	13570438411539300	-132931316597392000	-0.088757008
30000760	AGCP-I	20000111	150412568680958016	21640270025656800	-126094453887968992	-0.1403204675
30000761	M4-GJ6	20000111	144911544202916992	-1706121103108970	-141686354666444000	-0.1569205312
30000762	5-2PQU	20000111	159060064628867008	8318302803622630	-131553073605394000	-0.0809600941
30000763	SN9-3Z	20000111	143278195821126000	2901074788155290	-140404662693508000	-0.1435223016
30000764	6BJH-3	20000112	166708812233737984	15551810768549900	-136039076435032992	-0.0546218033
30000765	U-UTU9	20000112	172419785887308000	19860444841304200	-144133471291932000	-0.042090158
30000766	1TG7-W	20000112	174008095764177984	11961873905048700	-142526548638442000	-0.0590202799
30000767	QYD-WK	20000112	169474788526468000	21522133782782700	-136927251643668000	-0.0445868476
30000768	R959-U	20000112	177263757285062016	8976080314730461	-138724127612680000	-0.0607290633
30000769	A-TJ0G	20000112	181342692072428960	8077204310392760	-147882893724260000	-0.0851892836
30000770	88A-RA	20000113	128184175778003008	10549769288181700	-134177430946650000	-0.2864100839
30000771	8G-2FP	20000113	129264143509172992	-3135250827934060	-122458613532996000	-0.211361059
30000772	C-J6MT	20000113	129744676842567008	8872976434890480	-125300725645515008	-0.2887451608
30000773	78-0R6	20000113	124739708606610000	4000080756859650	-138852092290276000	-0.2569041839
30000774	MSG-BZ	20000113	118743422424703008	6232267243674780	-145133102454423008	-0.2762124099
30000775	8-WYQZ	20000113	131732477228714000	3350968731114240	-122038972670314000	-0.2303424254
30000776	4M-QXK	20000113	142579444236587008	4971953457650220	-122364652117620992	-0.148759276
30000777	X5-0EM	20000114	135340177713971008	-15918067723806600	-143690281220812992	-0.2503766393
30000778	G-EURJ	20000114	137410845417812000	-17794704373405200	-147455653257348000	-0.286317261
30000779	SHBF-V	20000114	124729085346300992	-25735439494436600	-148631083197240000	-0.2924155138
30000780	RERZ-L	20000114	129708216400054000	1390598406914350	-135075523160155008	-0.2203176208
30000781	0UBC-R	20000114	121188596847580000	-10195076329929100	-137995860431600000	-0.2143566489
30000782	3U-48K	20000114	124029038959610000	-5685671428283220	-141003876386651008	-0.213716114
30000783	EFM-C4	20000115	121788833139828000	49948201634236096	-105013924887848992	-0.4819140155
30000784	YPW-M4	20000115	122552192393468992	25839114745614900	-116873220944528992	-0.542441234
30000785	Q7-FZ8	20000115	122706568085620992	32157790321868100	-109676094336352992	-0.546486627
30000786	L5-UWT	20000115	117003782582376992	30881173596126600	-116033255034036000	-0.6511063967
30000787	74-VZA	20000115	107679083200776000	35667334475718400	-109241872239415008	-0.7233810295
30000788	I-1QKL	20000115	118240156490780000	39128674217906496	-110212627849260992	-0.576692084
30000789	GK5Z-T	20000116	104278918851683008	4590963533459780	-126240310372692992	-0.5284307372
30000790	RQN-OO	20000116	105819078285392000	-2119231139524420	-127177570341740992	-0.3905020901
30000791	67Y-NR	20000116	108696900443751008	-9246078252050870	-135364057979819008	-0.256201647
30000792	GDHN-K	20000116	100685181627404992	-4427585102432320	-126930307331118000	-0.3673660864
30000793	QTME-D	20000116	108249612619032992	1897139337669940	-125578166367192000	-0.4527429207
30000794	A24L-V	20000116	116078102261507008	9368791524235740	-127954775147327008	-0.4778218403
30000795	4CJ-AC	20000116	109620064729350000	-16669048752733700	-139640597184119008	-0.2049159166
30000796	EUU-4N	20000117	153518710016217984	-39779723647757000	-163610116008694016	-0.6807733743
30000797	Q-3HS5	20000117	144710967626779008	-34832849943440100	-154811952210151008	-0.5788729116
30000798	3AE-CP	20000117	144352042671104992	-42006120195449104	-159992483804823008	-0.6742307515
30000799	0-VG7A	20000117	149152682348171008	-24270319713120700	-151986753446888992	-0.4304980243
30000800	9OLQ-6	20000117	147272791924632000	-54576772428140096	-160771498389932000	-0.7859782641
30000801	MOCW-2	20000117	154357447336411008	-58163880645294304	-156882458063723008	-0.8165413087
30000802	ZO-4AR	20000118	131074099919710000	12756145110303000	-107965558108176992	-0.2940069549
30000803	MJ-LGH	20000118	133473617864079008	10569687919759000	-114526745734830000	-0.2591845321
30000804	F2A-GX	20000118	137404018280874000	14874803246625500	-102522880638396000	-0.2610427909
30000805	RD-FWY	20000118	144045777894582000	11099076473590800	-100240255344560992	-0.1849849353
30000806	VBPT-T	20000118	136619780347463008	18712268381393100	-106091987200768992	-0.3177060533
30000807	KS-1TS	20000118	135408007674092000	24768039409613700	-101728674202316992	-0.4474549525
30000808	X0-6LH	20000119	138937769916599008	36294515152692200	-103934369139070000	-0.714309691
30000809	FN0-QS	20000119	138636699061196000	39859063240180496	-99531336622722704	-0.8493746886
30000810	F3-8X2	20000119	127664636539026000	35498303190960200	-107842787352010000	-0.5421197244
30000811	N7-BIY	20000119	141670934753660992	31838852689119700	-102899086784794000	-0.6463984327
30000812	TTP-2B	20000119	143123040305118000	42928272060668000	-98268500201656192	-0.9331987878
30000813	LVL-GZ	20000119	143264732824699008	45242785988301696	-94769894128689600	-0.9597096467
30000814	EJ48-O	20000120	184129914886084960	3923742090241280	-146996337018007008	-0.1027489011
30000815	ROJ-B0	20000120	195482369590104000	-2809653694220310	-152221480421464992	-0.1909170108
30000816	DFH-V5	20000120	199074606021651008	-9978588691485630	-160128276147844992	-0.3232028212
30000817	B-II34	20000120	194373916218371008	10859774561207400	-146380084909697984	-0.086446096
30000818	4LB-EL	20000120	193630920666201984	-7241694645637699	-172250137418896992	-0.3880961039
30000819	UDE-FX	20000120	192175519255617984	-8917265246579890	-176232109204504000	-0.4105137041
30000820	5IH-GL	20000120	201412959292568960	-15770206879692800	-173300383562331008	-0.5092451557
30000821	C1G-XC	20000120	208722924938296960	-18323887368807800	-171526505039713984	-0.5640370414
30000822	04-EHC	20000120	201885620819303008	-15486333645761100	-178114662799838016	-0.5604053831
30000823	3-0FYP	20000120	215894140795852000	-29482719538814000	-169821045023316000	-0.491812301
30000824	N-O53U	20000121	178475103262604992	-28820251688796900	-158236953212652000	-0.4258575554
30000825	HZ-O18	20000121	185293147204212000	-32861192423042300	-160131880994072992	-0.4200596207
30000826	D-P1EH	20000121	177676916781960000	-38285226210364600	-168687813852536000	-0.5375865106
30000827	74L2-U	20000121	179921691192404000	-39826053131984800	-177301909798681984	-0.5299330565
30000828	HL-VZX	20000121	188691428205056000	-36161208263717000	-183963091439737984	-0.4957296434
30000829	38NZ-1	20000121	202086285677294016	-31240531108255800	-186058831215673984	-0.5354515842
30000830	W-MF6J	20000121	198503201140814016	-27629659613658300	-181931017659088960	-0.5135102181
30000831	O-9G5Y	20000122	160019409797676000	41821648222040704	-110682685058870000	-0.5209787079
30000832	27-HP0	20000122	163121946287324992	49245624480631800	-106163620641132992	-0.6407402996
30000833	X1-IZ0	20000122	171171935326324992	53511485392798000	-102862501276064992	-0.5901914981
30000834	RZ-TI6	20000122	160390076252105984	42852080875490800	-100850202650484000	-0.7659495698
30000835	FX4L-2	20000122	162593681849415008	40263159682680304	-97820233918759280	-0.7557006018
30000836	1ZF-PJ	20000122	161622139058841984	43028050284381600	-92104809383870304	-0.8623021704
30000837	HFC-AQ	20000122	160182069278880000	51434489770216704	-86049977559380400	-0.9292927395
30000838	0-6VZ5	20000123	148524468036476000	-32487512058028900	-183175778352140960	-0.4991567887
30000839	GB-6X5	20000123	144466441356368000	-44238801277871200	-193902211079198016	-0.5246538574
30000840	7EX-14	20000123	147848787466440000	-49403232453375400	-196545755029735008	-0.5574444575
30000841	N7-KGJ	20000123	160776000769049984	-44376226837019800	-191242776379124000	-0.5937019562
30000842	VD-8QY	20000123	166843221493063008	-32605987116231600	-201463765550961984	-0.5606207422
30000843	J-ZYSZ	20000123	176400654148520992	-23595329842018800	-201648274813548960	-0.5125586114
30000844	5C-RPA	20000123	182575343425260960	-21928813513699000	-198463886248438016	-0.4979423806
30000845	CR2-PQ	20000123	185219696626835008	-25603971001127100	-192842047930585984	-0.4993716816
30000846	E-OGL4	20000124	-135022039015912992	91301985243374208	203092699835796960	-0.2855596591
30000847	J-GAMP	20000124	-144066700715278000	89042997124164896	199925070126547008	-0.242294213
30000848	M-OEE8	20000124	-147598699433752992	79788702592936304	200633179597040000	-0.2183287931
30000849	V0DF-2	20000124	-154976127198137984	82985426575989904	201494958504556000	-0.2094487527
30000850	FY0W-N	20000124	-157804356974660000	77341929754821504	199824458137940000	-0.1934511544
30000851	MJI3-8	20000124	-162860646447307008	79681656480578400	196536014588569984	-0.2045017387
30000852	A-DDGY	20000125	-159856235338176000	99493602619244400	225138437397231008	-0.2063542752
30000853	F-RT6Q	20000125	-149191791249352000	104870979498622000	222502706398684000	-0.2498588453
30000854	B-S42H	20000125	-155840834123316000	102424645626840000	221259166939368000	-0.2231977273
30000855	NL6V-7	20000125	-149032942605264000	99542048543805280	239269345575048000	-0.2557477375
30000856	F-749O	20000125	-152117837419598016	104432291806620000	228073238193590016	-0.2365192933
30000857	0-YMBJ	20000125	-171220828809596000	108173557785319008	235484948779500960	-0.1589990047
30000858	UMI-KK	20000125	-165399870567719008	107878231866962000	237637924682123008	-0.1694787389
30000859	GKP-YT	20000125	-161132439116943008	94921111947353904	215606959633012000	-0.210673791
30000860	AW1-2I	20000125	-155578548468556000	107538751469019008	232577839086104960	-0.2154247309
30000861	15W-GC	20000126	-131770232473380000	106630225289183008	210783337222985984	-0.3229769218
30000862	N-FK87	20000126	-146921209083884992	101584207472832992	223312501954996000	-0.2642166918
30000863	C2X-M5	20000126	-124740929840346000	103054265236951008	210557850425023008	-0.3739772919
30000864	MSHD-4	20000126	-117029914037630000	102222452991560000	212101121796971008	-0.4407396089
30000865	H-W9TY	20000126	-120307006000634000	101394256771806000	221200415305897984	-0.4601548281
30000866	PNDN-V	20000126	-138511515265046000	103352444083315008	220260874719647008	-0.3107371001
30000867	D7-ZAC	20000127	-112950648193160000	103383544301188992	220708008050968960	-0.5202363886
30000868	SH1-6P	20000127	-106006302217264992	108718240998850000	219662131863564960	-0.5656139356
30000869	TRKN-L	20000127	-95947663539838480	101402086421014000	223239036664183008	-0.6789916463
30000870	O-0ERG	20000127	-92506094959234400	97124702244947680	230278638857295008	-0.7267119544
30000871	WH-JCA	20000127	-84004543777902304	85873554605564608	230318998419084960	-0.7289173243
30000872	Q-CAB2	20000127	-82566894394485904	94861973638369408	242358522063868000	-0.7756454635
30000873	PBD-0G	20000128	-150833879543512000	114718333907132000	209973188538953984	-0.2304382391
30000874	L-1HKR	20000128	-144317892272359008	106363017857414000	207948471586976960	-0.2547234953
30000875	9GI-FB	20000128	-141957203669867008	112057239466756000	212662182976803008	-0.2642379203
30000876	3G-LHB	20000128	-151344208033059008	122914398873755008	234047277325776000	-0.2087663222
30000877	DBT-GB	20000128	-148528940988412000	111183014960084000	221042037498563008	-0.2457237278
30000878	U-W3WS	20000128	-158162163692812992	131154728381452992	236425342757715008	-0.1593171977
30000879	DL1C-E	20000129	-174490438877404992	94312844657721792	244290763679764960	-0.129865953
30000880	YLS8-J	20000129	-177195662479382016	79910609282547600	242935576988833984	-0.1092496172
30000881	2ISU-Y	20000129	-178351685105052992	93451028046620800	241722141672463008	-0.1263630348
30000882	X-CFN6	20000129	-183183694299728000	80318164859100304	249218161514744960	-0.0958331038
30000883	9SL-K9	20000129	-189324807010382016	79762575465037600	249497956421732000	-0.0963088369
30000884	Y-PZHM	20000129	-189812594176849984	76029933958880800	255680517505132960	-0.0924183839
30000885	OY-UZ1	20000129	-170459529467600992	81717961375652192	242627149304759008	-0.1304082868
30000886	S8-NSQ	20000130	-171346660006512992	113971066480899008	221012404192988000	-0.2045517563
30000887	GIH-ZG	20000130	-181278908368108000	109176596654108992	217623657641804960	-0.2411964449
30000888	V7-FB4	20000130	-185422362542416960	121956151278610000	218524545450192000	-0.249247169
30000889	XD-TOV	20000130	-181386685907628960	113063804295810000	214140272846990016	-0.2683656225
30000890	K-6SNI	20000130	-176722427119988000	116687436913242000	210538575533889984	-0.2724330266
30000891	L-VXTK	20000130	-176633512488902016	108680029658020992	210586203642499008	-0.2677874962
30000892	C8VC-S	20000130	-179765505720420000	99524447485881680	208665777093464960	-0.272806106
30000893	W-UQA5	20000130	-176287197137382016	117599154532259008	205309018033167008	-0.3027841175
30000894	W6VP-Y	20000131	-73547554899645792	89252240405279696	231992206098731008	-0.7766049022
30000895	IMK-K1	20000131	-59756304143243400	90177872762377600	230701479940377984	-0.7763798373
30000896	NJ4X-S	20000131	-62965448436783696	83716876090414800	241897175339444960	-0.7212632673
30000897	F-G7BO	20000131	-54458993929251800	73311149089360192	235976679206172000	-0.5931866591
30000898	2CG-5V	20000131	-50569854285572496	77832707616160992	232748752929179008	-0.6127261332
30000899	QFF-O6	20000131	-46635146445546800	73351878331986800	233834429559456960	-0.5384330986
30000900	NIH-02	20000132	30102748693352400	11116151312248100	-66074966556767400	-0.0445461924
30000901	JPL-RA	20000132	8123190403756690	6139601152981620	-75795566314853600	-0.0993571773
30000902	NK-7XO	20000132	19377274193043500	2483937048097550	-82036312555936496	-0.0184411606
30000903	E02-IK	20000132	27120904656136900	14005948260165000	-77316561209590800	-0.0609315665
30000904	N-DQ0D	20000132	32594723581527700	21060281168340000	-65883063681453904	-0.0674851205
30000905	M-MD3B	20000132	18230570829870200	8484959963976979	-69148855555274800	-0.1193458346
30000906	FVXK-D	20000133	71206288324502800	37301613210283104	-83986423908961504	-0.3829289822
30000907	6EG7-R	20000133	59765772381668400	25639116469395400	-94831301577390800	-0.7053432997
30000908	56D-TC	20000133	63691133371048000	32377837159741000	-92044262684004704	-0.6989712622
30000909	2X7Z-L	20000133	66399373272540096	27739714367866600	-89346292915410304	-0.5540875623
30000910	8DL-CP	20000133	58777496484287200	31292805946756800	-98439082987627680	-0.8387200807
30000911	UMDQ-6	20000133	54991624644446496	34216254552575200	-98326530866250592	-0.8714045362
30000912	504Z-V	20000134	33454917092278700	12404313958384600	-104542683229174000	-0.0903194024
30000913	F8K-WQ	20000134	23693439115885500	10093097413770300	-99391350887376480	-0.0228984198
30000914	AB-FZE	20000134	33589311638167500	14760033036863800	-105864948111968000	-0.1089965972
30000915	N-6Z8B	20000134	26245828280993000	21295343838932800	-101960083247148000	-0.0761857653
30000916	YUY-LM	20000134	21792546785857300	8555393466069250	-93532718325813904	-0.0172835894
30000917	NE-3GR	20000134	29428377638843900	6540643808625060	-105520648531167008	-0.0320258062
30000918	Y4-GQV	20000135	9343043633733440	30772444897973200	-97677673293470400	-0.0209094218
30000919	7-IDWY	20000135	23254587734396500	695147595104357	-118750845464610000	-0.0087122669
30000920	AZF-GH	20000135	7614501107726250	19506823302358200	-94793752323920480	-0.0268462076
30000921	UT-UZB	20000135	15909546568822200	7289655677813360	-128178084323994000	-0.008474899
30000922	M-EKDF	20000135	5721632318943390	31607063169442400	-108716447537624000	-0.0047093662
30000923	CRXA-Y	20000135	11555551913458800	15962144629920700	-86609648298643296	-0.0754463728
30000924	VXO-OM	20000135	8180357560333490	13060080497094500	-119584359436502000	-0.0033158832
30000925	BY5-V8	20000135	19870834630761400	2975293407869730	-120420705787331008	-0.0072238351
30000926	TET3-B	20000135	33014434334189500	-5647321200149810	-123643188011083008	-0.017019824
30000927	VKU-BG	20000136	55886906549631600	40667936992898096	-85693406788708192	-0.5463953612
30000928	WPR-EI	20000136	47611198972418704	35227701701461400	-83865867557836192	-0.455815237
30000929	0NV-YU	20000136	41520156837228800	35202173361948700	-81971932948338400	-0.2868263449
30000930	V-2GYS	20000136	37684442483428496	31616450482578500	-80726671991042704	-0.1943594426
30000931	168-6H	20000136	31050389147984400	28791473343881800	-83691091379848800	-0.1319692739
30000932	W-RFUO	20000136	40347298109152200	39097981195302896	-76679025796302896	-0.1560803572
30000933	AI-EVH	20000136	34111010106260500	46676388322281296	-74077518764608992	-0.0582776682
30000934	F-MKH3	20000136	42054854821558704	43806380954975000	-74309832699511104	-0.1174299199
30000935	ZM-DNR	20000136	43845834292447296	54090813866297104	-72833714459426208	-0.0670590986
30000936	GF-3FL	20000137	50494542430872600	18701882274877200	-107448262702040000	-0.4337046073
30000937	ZJ-GOU	20000137	51716515347161000	3615544054603940	-104753338660451008	-0.1466198143
30000938	QQ3-YI	20000137	61283876043106000	6655251388305230	-100902009437980992	-0.2511537362
30000939	9-34L5	20000137	34268648551921600	13763022685955400	-114685954863510000	-0.0780711597
30000940	0R-GZQ	20000137	44577047883678600	21165592227460100	-102010742369326000	-0.4441306067
30000941	QM-20X	20000137	45846104503097504	8024900324087650	-108981521430394000	-0.1515418913
30000942	8YC-AN	20000138	26177893486086700	27763888820024700	-73577121993985408	-0.1458745449
30000943	7Q-8Z2	20000138	16458003661875800	25131033593310300	-75640131239234400	-0.3031879699
30000944	SUR-F7	20000138	14335869424007400	36110189017663400	-66436606182344800	-0.4371039126
30000945	OK-6XN	20000138	8196330154937619	36363438503533200	-62156815259535800	-0.5608922798
30000946	Q2FL-T	20000138	16161183214189000	41705951056497400	-66650542759311800	-0.2540604321
30000947	Y7-XFD	20000138	23232134693387100	49896654445411000	-68108739764778896	-0.0518990524
30000948	U3K-4A	20000138	5397262846990600	27438995444514100	-63425066306354304	-0.7520340497
30000949	P1T-LP	20000139	42628102588154600	28409845174221700	-66641000952470600	-0.0571290958
30000950	R-ESG0	20000139	48811660521606000	37158006363176400	-60205295073760600	-0.046101268
30000951	CI4M-T	20000139	45823938378356304	36896288995187904	-53817073845880304	-0.0301216179
30000952	I-QRJA	20000139	48155839710672000	45780232496120200	-50576306224482600	-0.0740720258
30000953	M-YWAL	20000139	58678105729416000	51441925788483904	-52866181672955504	-0.2327172198
30000954	DE71-9	20000139	47719123648463000	54179177672770096	-44439166201212800	-0.1390899795
30000955	7JF-0Z	20000139	53240221233364704	57087347885470800	-42174796877534000	-0.2675795523
30000956	IX8-JB	20000140	18416698594562000	40138558626616096	-97026814663098880	-0.0350951381
30000957	WTIE-6	20000140	14945607060452200	33799296173710600	-96288343560665600	-0.0304822386
30000958	Y-DSSK	20000140	22648405285383100	56653480232602200	-97787716736140080	-0.0204954863
30000959	F5-CGW	20000140	20713838911448900	69150311702570800	-89614250685225200	-0.0038566185
30000960	H9S-WC	20000140	28962543249079500	69940482918467296	-83202906944425792	-0.0066620782
30000961	B-ROFP	20000140	27321170406294800	54893480367239696	-96175430954696608	-0.0462231644
30000962	1L-AED	20000140	22684852853709000	33667928962953900	-94660417161498704	-0.0715186788
30000963	1C-953	20000140	22533372073508800	35185496495317400	-91477514675990080	-0.071801664
30000964	SL-YBS	20000141	29882343624789800	6604940309175250	-62881867506468800	-0.0263571581
30000965	UNJ-GX	20000141	18111890470182800	-3336175446996270	-50844767936977200	-0.0118813677
30000966	0PI4-E	20000141	16899385792411900	-9068974972022500	-48921553149624000	-0.0035143471
30000967	6WT-BE	20000141	9687161132772890	-15438979213827000	-41622538143178200	-0.0011807033
30000968	L1S-G1	20000141	17102406674900900	861572122819290	-44787383292853696	-0.0153672383
30000969	9SNK-O	20000141	4989968122141840	-11766187492257600	-37902020690677696	-0.0021334527
30000970	B-VIP9	20000141	4803335035287160	-15083467826436500	-24335158725685100	-0.0015226961
30000971	LXTC-S	20000142	38365044771845000	17751848195932700	-66122035546461504	-0.0339260522
30000972	WE3-BX	20000142	39927366651858600	15682588549410500	-59412633571646600	-0.0160601471
30000973	H7O-JZ	20000142	45790983464601200	11890371733451300	-57301032473046704	-0.0081349311
30000974	H-8F5Q	20000142	41709723919412704	10608995671599600	-64657386602084304	-0.0157295502
30000975	O-RXCZ	20000142	52923734143615200	17653320047166400	-53434459901499296	-0.0107056404
30000976	4M-P1I	20000142	63706612138502304	20503230542124100	-57535450461137904	-0.0283439942
30000977	P7UZ-T	20000143	73346617838915600	36367273845556800	-76111233118257696	-0.2165042661
30000978	PUZ-IO	20000143	81640750593426096	36240249219327104	-75810706668024800	-0.1926576352
30000979	HB-1NJ	20000143	85862275433263904	33506456437311400	-69935749303917400	-0.1344676482
30000980	EOE3-N	20000143	73042935309207808	47364963406648496	-71678802714712600	-0.1723618341
30000981	F7A-MR	20000143	86240703341884304	25639479690273700	-59483685822786704	-0.0629222055
30000982	O-8SOC	20000143	85395021175718208	33801921389511700	-63933746866029200	-0.1048571865
30000983	OJOS-T	20000144	54883769858073800	59471257542612000	-47055754731406600	-0.3137052106
30000984	V89M-R	20000144	62659426435510000	61179620747459400	-46192004193790000	-0.55413862
30000985	66U-1P	20000144	65577093178287600	54275074150497800	-39792221709604496	-0.4961002075
30000986	BRT-OP	20000144	64227431465578600	54631917827135296	-35329826942765400	-0.4584356712
30000987	JUK0-1	20000144	73677226361168000	56704620614026400	-34634753772562700	-0.663625899
30000988	V-IH6B	20000144	78330052637462800	70785475129594800	-41145859788133904	-1.0
30000989	52V6-B	20000145	21381149249644200	17705819116765800	-105176900713026000	-0.0281171588
30000990	PUC-JZ	20000145	24989898082935700	14435731701208000	-112493274156430000	-0.0296239889
30000991	SB-23C	20000145	16026676476889700	21688903594591400	-102441720104936000	-0.0178756615
30000992	5FCV-A	20000145	18957063176107300	11243675366595200	-111222102448514000	-0.0104026683
30000993	O-OVOQ	20000145	12390757955809500	16943172670691300	-109600583847022000	-0.006020437
30000994	92-B0X	20000145	12566828935733300	22238892977090100	-101681230014286000	-0.0130872858
30000995	0-3VW8	20000146	87523506195777696	20425239250837200	-50585461797678200	-0.0337650311
30000996	28-QWU	20000146	88075172705292496	26136343632532300	-41846137914456896	-0.0524295857
30000997	UD-AOK	20000146	93601298682609104	35313014786452000	-41008379052750200	-0.1145659459
30000998	M9U-75	20000146	96699391647502880	37907365462860600	-32217163778615400	-0.1370624809
30000999	N-RAEL	20000146	78915935756958800	19731243423269600	-36379675817861504	-0.026543609
30001000	K-IYNW	20000146	99564258430860192	35580091575877700	-24863404771228300	-0.1234021233
30001001	H-ADOC	20000147	40959566494767600	-14530994193459900	-157004743269392000	-0.1247627998
30001002	G-G78S	20000147	47747690214315504	-20171814968336900	-159676611010223008	-0.1625193886
30001003	UW9B-F	20000147	47118394448844000	-32368455012337700	-171779785936239008	-0.1330498378
30001004	ZZ-ZWC	20000147	50509491506593296	-22958484180793600	-155012175658568992	-0.1297870644
30001005	OSY-UD	20000147	47009726732998304	-22847771410778200	-162434141663632992	-0.1593606846
30001006	K-MGJ7	20000147	39535350680596400	-46000725062279800	-179236093617499008	-0.0372919554
30001007	JWJ-P1	20000148	10657485448792100	-8900328330428259	-163640146583224000	-0.2232625235
30001008	V-IUEL	20000148	20028649640405600	-1236923307202120	-166819959200800992	-0.1428406545
30001009	0SHT-A	20000148	18226931038898700	-6277793958979660	-165619030492988000	-0.1598818991
30001010	D87E-A	20000148	20838599689991400	12157722384507400	-155979539770563008	-0.0594706039
30001011	K-B2D3	20000148	25108135193709400	12104805635677500	-155653131997199008	-0.0712150565
30001012	PO4F-3	20000148	19136327019683300	6905162235276200	-160982021398430016	-0.0880374
30001013	J7A-UR	20000148	9164797791324640	-8952112127652550	-170868922268001984	-0.3000950482
30001014	5E-VR8	20000148	24121498029770000	17267624745831800	-158388886437948992	-0.0692021394
30001015	V7D-JD	20000148	18493468940685500	17014059547502600	-153477394066559008	-0.0389717979
30001016	HLW-HP	20000149	15274562135672100	3362246213019040	-138607801438240992	-0.0227511285
30001017	8G-MQV	20000149	20932220852111200	19201127138454300	-145712511564700000	-0.0250383424
30001018	RA-NXN	20000149	13808499760669100	4137052692151620	-143109283035335008	-0.0329736379
30001019	VOL-MI	20000149	23918771420452500	11904819445008000	-149192129663327008	-0.0450979986
30001020	KLMT-W	20000149	12317576822452300	787004583397946	-133853347931107008	-0.0176292575
